EWS ID,ProjectNumber,Published,Bank Risk Rating,Project Status,EWS URL,Detailed Analysis URL,Project Name,City,Country Count,Country 1,Country 2,Country 3,Country 4,Country 5,Country 6,Country 7,Country 8,Country 9,Country 10,Country 11,Country 12,Private Actor Count,Private Actor 1,Private Actor 2,Private Actor 3,Private Actor 4,Private Actor 5,Private Actor 6,Private Actor 7,Private Actor 8,Private Actor 9,Private Actor 10,Private Actor 11,Private Actor 12,Private Actor 13,Private Actor 14,Private Actor 15,Bank Count,Bank 1,Bank 2,Bank 3,Bank 4,Bank 5,Sector Count,Sector 1,Sector 2,Sector 3,Sector 4,Sector 5,Sector 6,Sector 7,Last Edited,Date Scraped,Date Disclosed,Board Date,Source URL,Project Cost,Investment Amount,Partners Contacted,Partners Responded,Communities Informed,Community Response,People Trained,Information Requested,Analysis URL,Lead Person Count,Lead Person 1,Lead Person 2,Lead Person 3,Lead Person 4,Lead Person 5,Lead Person 6,Lead Person 7
28039,ADB-49286-001,Published,U,Active,https://ews.rightsindevelopment.org/projects/49286-001-conducting-procurement-risk-assessment-for-improve/,,Conducting Procurement Risk Assessment for Improved Procurement Outcomes,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Technical Cooperation,,,,,,,7/19/17,7/6/17,10/29/15,12/11/15,https://www.adb.org/projects/49286-001/main,,1.5,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28040,ADB-49328-001,Published,U,Active,https://ews.rightsindevelopment.org/projects/49328-001-delivering-knowledge-solutions-in-asia-and-the-pac/,,Delivering Knowledge Solutions in Asia and the Pacific,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Technical Cooperation,,,,,,,8/10/17,7/6/17,8/28/15,12/11/15,https://www.adb.org/projects/49328-001/main,1.5,1.5,Yes,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28041,ADB-49218-001,Published,B,Active,https://ews.rightsindevelopment.org/projects/49218-001-key-indicators-for-asia-and-the-pacific-2017/,,Key Indicators for Asia and the Pacific 2017,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Technical Cooperation,,,,,,,8/11/17,7/6/17,10/30/15,12/11/15,https://www.adb.org/projects/49218-001/main,0.94,0.94,Yes,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28035,ADB-49290-001,Published,U,Active,https://ews.rightsindevelopment.org/projects/49290-001-developing-environmental-justice-court-procedures/,,Developing Environmental Justice Court Procedures and Training Materials for the Supreme People's Co,,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Climate and Environment,Law and Government,,,,,,7/25/17,7/6/17,11/13/15,12/14/15,https://www.adb.org/projects/49290-001/main,0.32,0.32,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28034,ADB-48322-001,Published,U,Active,https://ews.rightsindevelopment.org/projects/48322-001-economic-empowerment-of-the-poor-and-women-in-the/,,Economic Empowerment of the Poor and Women in the East-West Economic Corridor,,1,Myanmar,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Finance,Technical Cooperation,,,,,,7/20/17,7/6/17,11/24/15,12/15/15,https://www.adb.org/projects/48322-001/main,,3,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28032,ADB-49145-001,Published,B,Active,https://ews.rightsindevelopment.org/projects/49145-001-mainstreaming-climate-change-mitigation-into-natio/,,Mainstreaming Climate Change Mitigation into National infrastructure,"Ho Chi Minh, Da Nang, and Thanh Hoa Province",1,Vietnam,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Climate and Environment,Technical Cooperation,,,,,,8/11/17,7/6/17,,12/16/15,https://www.adb.org/projects/49145-001/main,1.03,1,Yes,Yes,No,No,0,No,,1,Tom Weerachat,,,,,,
28033,ADB-41456-044,Published,B,Canceled,https://ews.rightsindevelopment.org/projects/41456-044-water-sector-investment-program-pfr4/,,Water Sector Investment Program PFR4,Hanoi City ,1,Vietnam,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Construction,Infrastructure,Water and Sanitation,,,,,7/10/17,7/6/17,,12/16/15,https://www.adb.org/projects/41456-044/main,235,205,No,No,No,No,0,No,,1,Thien Hoang,,,,,,
28031,ADB-49406-001,Published,U,Active,https://ews.rightsindevelopment.org/projects/49406-001-enhancing-procurement-performance-of-developing-me/,,Enhancing Procurement Performance of Developing Member Countries in ADB Projects,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Law and Government,Technical Cooperation,,,,,,8/11/17,7/6/17,,12/17/15,https://www.adb.org/projects/49406-001/main,0.75,0.75,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28029,ADB-49156-001,Published,B,Active,https://ews.rightsindevelopment.org/projects/49156-001-enhancing-governance-and-capacity-development-as-d/,,Enhancing Governance and Capacity Development as Driver of Change,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Law and Government,Technical Cooperation,,,,,,8/11/17,7/6/17,4/7/17,12/18/15,https://www.adb.org/projects/49156-001/main,1.76,1.5,Yes,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28030,ADB-42039-036,Published,A,Active,https://ews.rightsindevelopment.org/projects/42039-036-power-transmission-investment-program-tranche-3/,,Power Transmission Investment Program - Tranche 3,,1,Vietnam,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Construction,Energy,,,,,,8/10/17,7/6/17,,12/18/15,https://www.adb.org/projects/42039-036/main,307.69,231.31,Yes,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28028,ADB-49297-001,Published,U,Active,https://ews.rightsindevelopment.org/projects/49297-001-capacity-development-for-project-implementation/,,Capacity Development for Project Implementation,,1,Myanmar,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Law and Government,Technical Cooperation,,,,,,8/16/17,7/6/17,3/31/17,1/29/16,https://www.adb.org/projects/49297-001/main,,2,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28027,ADB-43407-014,Published,C,Active,https://ews.rightsindevelopment.org/projects/43407-014-social-protection-support-project-additional-fina/,,Social Protection Support Project (Additional Financing),,1,Philippines,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Education and Health,Finance,,,,,,8/17/17,7/6/17,9/25/15,2/15/16,https://www.adb.org/projects/43407-014/main,,401,No,No,No,No,0,No,,2,Jocelyn Medallo,Tom Weerachat,,,,,
28026,ADB-41665-013,Published,B,Active,https://ews.rightsindevelopment.org/projects/41665-013-water-district-development-sector-project/,,Water District Development Sector Project,,1,Philippines,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Construction,Infrastructure,Water and Sanitation,,,,,7/28/17,7/6/17,11/5/15,4/22/16,https://www.adb.org/projects/41665-013/main,73,63,No,No,No,No,0,No,,2,Jocelyn Medallo,Tom Weerachat,,,,,
28024,ADB-40353-023,Published,U,Active,https://ews.rightsindevelopment.org/projects/40353-023-sri-lanka-flood-and-landslide-disaster-response/,,Sri Lanka Flood and Landslide Disaster Response,"Sabaragamuwa, Central Province",1,Sri Lanka,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Humanitarian Response,Water and Sanitation,,,,,,11/16/17,7/6/17,3/14/17,6/9/16,https://www.adb.org/projects/40353-023/main,2,2,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28023,ADB-47181-002,Published,B,Approved,https://ews.rightsindevelopment.org/projects/47181-002-water-resources-management-in-pyanj-river-basin-pr/,,Water Resources Management in Pyanj River Basin Project,,1,Tajikistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Agriculture and Forestry,,,,,,,1/7/18,7/6/17,3/22/17,9/28/16,https://www.adb.org/projects/47181-002/main,,30,No,No,No,No,0,No,,1,Ishita Petkar,,,,,,
28022,ADB-47279-003,Published,C,Active,https://ews.rightsindevelopment.org/projects/47279-003-karachi-bus-rapid-transit-project-project-design-a/,,Karachi Bus Rapid Transit Project Project Design Advance (prev name Karachi Mass Transit Project Des,,1,Pakistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,0,,,,,,,,11/13/17,7/6/17,10/11/16,9/29/16,https://www.adb.org/projects/47279-003/main,11.98,9.7,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28021,ADB-50191-001,Published,FI,Approved,https://ews.rightsindevelopment.org/projects/50191-001-expanding-micro-and-sme-lending-in-semi-urban-and/,,Expanding Micro and SME Lending in Semi-Urban and Rural Areas Project,,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Finance,Industry and Trade,,,,,,11/13/17,7/6/17,12/15/16,10/31/16,https://www.adb.org/projects/50191-001/main,,75,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28019,ADB-49470-001,Published,B,Approved,https://ews.rightsindevelopment.org/projects/49470-001-telecommunication-towers-infrastructure-project/,,Telecommunication Towers Infrastructure Project,,1,Myanmar,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Communications,,,,,,,10/20/17,7/6/17,3/10/17,11/7/16,https://www.adb.org/projects/49470-001/main,,50,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28018,ADB-44263-013,Published,C,Approved,https://ews.rightsindevelopment.org/projects/44263-013-inclusive-financial-sector-development-program-su/,,"Inclusive Financial Sector Development Program, Subprogram 1",,1,Cambodia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Finance,,,,,,,10/22/17,7/6/17,11/17/16,11/17/16,https://www.adb.org/projects/44263-013/main,,0.6,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28017,ADB-50164-001,Published,B,Approved,https://ews.rightsindevelopment.org/projects/50164-001-integrated-wastewater-management-project/,,Integrated Wastewater Management Project,"Chongqing, Gansu, Guangxi, Guizhou, Henan, Hubei, Hunan, Ningxia, Qinghai, Shaanxi, Sichuan, Xinjian",1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Agriculture and Forestry,Water and Sanitation,,,,,,10/20/17,7/6/17,1/30/17,11/18/16,https://www.adb.org/projects/50164-001/main,,,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28016,ADB-47024-004,Published,A,Approved,https://ews.rightsindevelopment.org/projects/47024-004-pehur-high-level-canal-extension-project-formerly/,,Pehur High Level Canal Extension Project (formerly Khyber Pakhtunkhwa Water Resources Project),Khyber Pakhtunkhwa Province,1,Pakistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Agriculture and Forestry,Water and Sanitation,,,,,,11/14/17,7/6/17,3/29/17,11/24/16,https://www.adb.org/projects/47024-004/main,96.6,86.41,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28014,ADB-42394-023,Published,B,Active,https://ews.rightsindevelopment.org/projects/42394-023-nukualofa-urban-development-sector-project-addit/,,Nuku'alofa Urban Development Sector Project (Additional Financing),Nuku'alofa,1,Tonga,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Infrastructure,,,,,,,1/12/18,7/6/17,11/22/10,12/5/16,https://www.adb.org/projects/42394-023/main,0.22,,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28015,ADB-50334-001,Published,U,Approved,https://ews.rightsindevelopment.org/projects/50334-001-support-for-preparation-of-a-national-coffee-secto/,,Support for Preparation of a National Coffee Sector Development Plan for Timor-Leste,,1,Timor-Leste,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Agriculture and Forestry,,,,,,,10/20/17,7/6/17,3/2/17,12/5/16,https://www.adb.org/projects/50334-001/main,,0.23,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28013,ADB-50248-001,Published,B,Approved,https://ews.rightsindevelopment.org/projects/50248-001-cambodia-solar-power-project/,,Cambodia Solar Power Project,Bavet,1,Cambodia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Energy,,,,,,,11/20/17,7/6/17,12/19/16,12/7/16,https://www.adb.org/projects/50248-001/main,,6.6,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28011,ADB-49462-001,Published,U,Approved,https://ews.rightsindevelopment.org/projects/49462-001-supporting-the-vanuatu-project-management-unit-and/,,Supporting the Vanuatu Project Management Unit and the Ministry of Infrastructure and Public Utiliti,,1,Vanuatu,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Transport,,,,,,,10/18/17,7/6/17,3/17/17,12/8/16,https://www.adb.org/projects/49462-001/main,,0.22,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28012,ADB-48189-002,Published,B,Active,https://ews.rightsindevelopment.org/projects/48189-002-support-to-border-areas-development-project/,,Support to Border Areas Development Project,"Provinces of Binh Phuoc, Dak Nong, Gia Lai, Kon Tum, Dak Lak",1,Vietnam,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Industry and Trade,Transport,,,,,,11/8/17,7/6/17,12/8/16,12/8/16,https://www.adb.org/projects/48189-002/main,122.11,106.51,No,No,No,No,0,No,,2,Tom Weerachat,Thien Hoang,,,,,
27865,ADB-48422-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/48422-001-enhancing-bond-guarantee-structuring-skills-in-ind/,,Enhancing Bond Guarantee Structuring Skills in India,,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Finance,Infrastructure,,,,,,3/15/18,7/5/17,11/17/14,,https://www.adb.org/projects/48422-001/main,,0.23,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27936,ADB-46380-003,Published,U,Approved,https://ews.rightsindevelopment.org/projects/46380-003-sustainable-infrastructure-assistance-program-te/,,Sustainable Infrastructure Assistance Program - Technical Assistance Cluster Management Facility (Su,,1,Indonesia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Water and Sanitation,,,,,,,11/14/17,7/5/17,9/7/15,10/11/13,https://www.adb.org/projects/46380-003/main,,3.5,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27935,ADB-47067-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47067-001-formulation-of-the-northeast-asia-logistics-inform/,,Formulation of the Northeast Asia Logistics Information-Sharing Network Development Program and Orga,,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Transport,,,,,,,11/4/17,7/5/17,3/29/16,10/13/13,https://www.adb.org/projects/47067-001/main,,0.4,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27932,ADB-47080-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47080-001-public-expenditure-performance-monitoring-in-henan/,,Public Expenditure Performance Monitoring in Henan,Henan,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Law and Government,,,,,,,11/10/17,7/5/17,9/17/15,10/17/13,https://www.adb.org/projects/47080-001/main,,0.45,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27934,ADB-42180-013,Published,FI,Active,https://ews.rightsindevelopment.org/projects/42180-013-second-public-private-infrastructure-development-f/,,Second Public-Private Infrastructure Development Facility,,1,Bangladesh,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,Asian Development Bank (ADB),World Bank (WB),,,,2,Energy,Infrastructure,,,,,,9/8/17,7/5/17,3/22/17,10/17/13,https://www.adb.org/projects/42180-013/main,375.5,110,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27927,ADB-47201-001,Published,U,Approved,https://ews.rightsindevelopment.org/projects/47201-001-information-and-communication-technology-for-bette/,,Information and Communication Technology for Better Education Services,"Islands of Honiara, Auki, and Gizo",1,Solomon Islands,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Communications,Education and Health,,,,,,10/13/17,7/5/17,3/30/17,10/21/13,https://www.adb.org/projects/47201-001/main,,0.5,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27929,ADB-47083-002,Published,FI,Canceled,https://ews.rightsindevelopment.org/projects/47083-002-accelerating-infrastructure-investment-facility-in/,,Accelerating Infrastructure Investment Facility in India - Tranche 1,,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Finance,Infrastructure,,,,,,9/11/17,7/5/17,3/7/17,10/21/13,https://www.adb.org/projects/47083-002/main,,400,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27930,ADB-44213-016,Published,B,Active,https://ews.rightsindevelopment.org/projects/44213-016-secondary-education-sector-investment-program-tr/,,Secondary Education Sector Investment Program - Tranche 1,,1,Bangladesh,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,Asian Development Bank (ADB),World Bank (WB),,,,2,Communications,Education and Health,,,,,,9/11/17,7/5/17,3/20/17,10/21/13,https://www.adb.org/projects/44213-016/main,1821,90,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27907,ADB-45224-003,Published,B,Active,https://ews.rightsindevelopment.org/projects/45224-003-rajasthan-renewable-energy-transmission-investment/,,Rajasthan Renewable Energy Transmission Investment Program - Tranche 1,Rajasthan,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Construction,Energy,,,,,,9/11/17,7/5/17,3/15/17,10/22/13,https://www.adb.org/projects/45224-003/main,189,62,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27910,ADB-45233-001,Published,C,Active,https://ews.rightsindevelopment.org/projects/45233-001-social-protection-development-project/,,Social Protection Development Project,,1,Pakistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Education and Health,Finance,,,,,,9/11/17,7/5/17,3/21/17,10/22/13,https://www.adb.org/projects/45233-001/main,578.3,430,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27913,ADB-42173-013,Published,A,Active,https://ews.rightsindevelopment.org/projects/42173-013-dhaka-environmentally-sustainable-water-supply-pro/,,Dhaka Environmentally Sustainable Water Supply Project,Dhaka,1,Bangladesh,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Infrastructure,Water and Sanitation,,,,,,9/8/17,7/5/17,3/27/17,10/22/13,https://www.adb.org/projects/42173-013/main,474.9,250,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27924,ADB-42266-023,Published,B,Active,https://ews.rightsindevelopment.org/projects/42266-023-kolkata-environmental-improvement-investment-progr/,,Kolkata Environmental Improvement Investment Program - Tranche 1,"Kolkata, West Bengal",1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Infrastructure,Water and Sanitation,,,,,,9/11/17,7/5/17,3/24/17,10/22/13,https://www.adb.org/projects/42266-023/main,140,100,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27902,ADB-47024-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47024-001-khyber-pakhtunkhwa-water-resources-sector-project/,,Khyber Pakhtunkhwa Water Resources Sector Project,Khyber Pakhtunkhwa Province,1,Pakistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,4,Agriculture and Forestry,Infrastructure,Technical Cooperation,Water and Sanitation,,,,9/11/17,7/5/17,9/29/16,10/24/13,https://www.adb.org/projects/47024-001/main,1.32,1.2,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27892,ADB-47236-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47236-001-national-tourism-sector-development-framework-and/,,National Tourism Sector Development Framework and State Government Tourism Investment Plans,,1,Micronesia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Industry and Trade,,,,,,,11/14/17,7/5/17,3/30/15,10/25/13,https://www.adb.org/projects/47236-001/main,,0.23,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27894,ADB-46441-001,Published,U,Approved,https://ews.rightsindevelopment.org/projects/46441-001-climate-resilience-and-green-growth-in-critical-wa/,,Climate Resilience and Green Growth in Critical Watersheds,"Marikina City, Camarines Sure and Davao Oriental",1,Philippines,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Agriculture and Forestry,Climate and Environment,Water and Sanitation,,,,,10/13/17,7/5/17,3/30/17,10/25/13,https://www.adb.org/projects/46441-001/main,,1.75,No,No,No,No,0,No,,2,Jocelyn Medallo,Tom Weerachat,,,,,
27899,ADB-46078-002,Published,A,Approved,https://ews.rightsindevelopment.org/projects/46078-002-anhui-huainan-urban-water-systems-integrated-rehab/,,Anhui Huainan Urban Water Systems Integrated Rehabilitation Project,Huainan municipality,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Agriculture and Forestry,,,,,,,10/16/17,7/5/17,3/23/17,10/25/13,https://www.adb.org/projects/46078-002/main,,0.5,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27886,ADB-47229-001,Published,A,Active,https://ews.rightsindevelopment.org/projects/47229-001-uttarakhand-emergency-assistance-project/,,Uttarakhand Emergency Assistance Project,Uttarakhand,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,5,Construction,Humanitarian Response,Infrastructure,Transport,Water and Sanitation,,,9/11/17,7/5/17,3/17/17,10/28/13,https://www.adb.org/projects/47229-001/main,205,200,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27873,ADB-46923-014,Published,C,Approved,https://ews.rightsindevelopment.org/projects/46923-014-pak-rural-financial-inclusion-and-dairy-growth-fa/,,PAK: RURAL FINANCIAL INCLUSION AND DAIRY GROWTH FACILITY,Punjab,1,Pakistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Agriculture and Forestry,Industry and Trade,,,,,,1/11/18,7/5/17,9/30/14,10/29/13,https://www.adb.org/projects/46923-014/main,,3699.5,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27872,ADB-46159-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/46159-001-innovations-in-credit-risk-management-and-financia/,,Innovations in Credit Risk Management and Financial Service Capabilities for Rural Commercial Banks ,"Nationwide, Tianjin",1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Finance,Law and Government,,,,,,11/4/17,7/5/17,3/30/16,10/30/13,https://www.adb.org/projects/46159-001/main,,0.4,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27925,ADB-47042-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47042-001-promotion-of-a-legal-framework-for-financial-consu/,,Promotion of a Legal Framework for Financial Consumer Protection,,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Law and Government,,,,,,,11/10/17,7/5/17,9/17/15,10/31/13,https://www.adb.org/projects/47042-001/main,,0.4,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27928,ADB-43448-013,Published,A,Active,https://ews.rightsindevelopment.org/projects/43448-013-bagmati-river-basin-improvement-project/,,Bagmati River Basin Improvement Project,"Bagmati River Basin, Kathmandu Valley",1,Nepal,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,5,Climate and Environment,Construction,Infrastructure,Technical Cooperation,Water and Sanitation,,,10/4/17,7/5/17,1/30/17,10/31/13,https://www.adb.org/projects/43448-013/main,31.5,30,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27922,ADB-46380-007,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/46380-007-ikk-water-supply-sector-project/,,IKK Water Supply Sector Project,,1,Indonesia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Infrastructure,Water and Sanitation,,,,,,11/10/17,7/5/17,9/22/15,11/6/13,https://www.adb.org/projects/46380-007/main,,0.72,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27916,ADB-47333-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47333-001-typhoon-haiyan-yolanda-project/,,Typhoon Haiyan (Yolanda) Project,,1,Philippines,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Law and Government,,,,,,,11/4/17,7/5/17,3/31/16,11/13/13,https://www.adb.org/projects/47333-001/main,,3,No,No,No,No,0,No,,2,Jocelyn Medallo,Tom Weerachat,,,,,
27917,ADB-47280-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47280-001-leadership-in-public-private-partnerships/,,Leadership in Public-Private Partnerships,Harbin Municipality and Luoyang Municipality,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Law and Government,,,,,,,11/10/17,7/5/17,9/18/15,11/13/13,https://www.adb.org/projects/47280-001/main,,0.23,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27918,ADB-46380-006,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/46380-006-sustainable-infrastructure-assistance-program-sc/,,Sustainable Infrastructure Assistance Program - Scaling up Hydropower Development Project (Subprojec,,1,Indonesia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Energy,,,,,,,11/6/17,7/5/17,3/16/16,11/13/13,https://www.adb.org/projects/46380-006/main,,2,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27915,ADB-47198-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47198-001-development-of-state-audit-capacity/,,Development of State Audit Capacity,,1,Mongolia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Law and Government,,,,,,,11/4/17,7/5/17,3/30/16,11/14/13,https://www.adb.org/projects/47198-001/main,,0.3,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27912,ADB-46044-002,Published,B,Approved,https://ews.rightsindevelopment.org/projects/46044-002-renewable-energy-development-and-power-sector-reha/,,Renewable Energy Development and Power Sector Rehabilitation Project,,1,Samoa,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Energy,,,,,,,10/25/17,7/5/17,9/30/16,11/15/13,https://www.adb.org/projects/46044-002/main,,,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27908,ADB-47282-002,Published,U,Active,https://ews.rightsindevelopment.org/projects/47282-002-energy-development-2014-2023/,,Energy Development 2014-2023,,1,Afghanistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Energy,Technical Cooperation,,,,,,9/11/17,7/5/17,3/30/17,11/19/13,https://www.adb.org/projects/47282-002/main,,1.9,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
